id;mpn;name;theme;subtheme;piece_count;retail_price;year_released;retirement_status;weight_kg;dimensions;notes;created_at;updated_at;release_date;retired_year;retired_date;grade_1_value;grade_2_value;grade_3_value;grade_4_value;grade_5_value;prediction_2yr;prediction_5yr;minifig_value;length_cm;width_cm;height_cm;designer;product_hook;description;call_to_action;highlights;seo_title;seo_description;user_id;brand;type;last_valued_at;upc;ean;minifigs_count;availability;age_range;color;character_ip;features;material;grade_1_value_used_low;grade_1_value_used_high;rolling_growth_1yr;rolling_growth_12m
c425010c-947b-447d-bdfd-5a1392c58de4;5007998-1;Customizable Logo Cap;Gear;Clothing;;;2023;retired;;;;2026-03-07 16:01:37.924652+00;2026-03-10 01:01:53.051709+00;2023-09-01;;;;;;;;;;;;;;;"God save the King, but protect your head first.
The ultimate piece of wearable nostalgia for the Castle-obsessed elite.";"Stop pretending your workspace setup is complete without a nod to the golden era of system building. This isn't some flimsy giveaway; it’s a high-profile tribute to the 1978 Black Falcons and Forestmen days, rendered in a washed fabric that looks like it’s survived a decade of sieges. The Vintage Castle Cap features the iconic yellow-on-blue shield embroidery that defined your childhood, updated for an adult head that actually knows how to pay taxes. It’s a subtle flex for those who know their 375 from their 6080, serving as the ultimate ""if you know, you know"" accessory. Whether you’re hiding a receding hairline or just shielding your eyes from the glare of a thousand unorganized bricks, do it with the quiet authority of a seasoned Master Builder. Set 5007998-1 is the only headwear that matters.";Wear the crown before the secondary market makes it hurt.;"• Official LEGO Group licensed headwear featuring the heritage Castle logo.
• Distressed, vintage-wash fabric for an authentic, broken-in aesthetic.
• Adjustable strap ensures a perfect fit for elite adult collectors.
• High-quality embroidered shield detail inspired by legacy themes.";LEGO Vintage Castle Cap 5007998-1 | Retro Collector Gear | Kuso Oishii;Own the LEGO Vintage Castle Cap (5007998-1). This premium adjustable hat features the iconic retro Castle logo in a distressed vintage wash. Perfect for adult fans of LEGO (AFOL) who appreciate heritage themes like Black Falcons and Forestmen. A stylish, durable nod to 1970s and 80s system history. Available now at Kuso Oishii for serious collectors only.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Gear;2026-03-10 01:01:53.051709+00;;;;promotional;;;;;;;;;
d1116ac0-22a6-4b3e-a590-8871e76ab83e;bob029;Bikini Bottom Ice Cream Vendor;Light;;;;2021;active;;;;2026-03-07 16:02:13.593297+00;2026-03-09 01:03:20.296514+00;;;;;;;;;;;;;;;;"Because your undersea shelf is looking a little too sober.
Grab a scoop of pure, unadulterated nostalgia.";"Stop pretending you’re too mature for a cartoon sea sponge and embrace the chaos of Bikini Bottom. This isn’t just a haphazardly assembled cart; it’s a masterclass in nautical absurdity, perfectly capturing the vibrant, slightly unhinged energy of the Krusty Krab’s neighbourhood. Whether you’re populating a sprawling undersea diorama or just need a splash of neon irony on your shelf, this vendor delivers the goods without the actual calories. It is small, punchy, and carries enough nostalgic weight to justify its footprint twice over. You know exactly where this fits in your collection, nestled between the high-brow architecture and the dusty UCS sets as a reminder that life is fundamentally ridiculous. Own the vendor, own the street, and never let anyone tell you that pink and green don’t go together.";Secure this nautical treat before the tide turns.;"• Authentic Bikini Bottom theme styling
• Compact footprint for versatile display placement
• Vibrant, high-contrast colour palette";LEGO Bikini Bottom Ice Cream Vendor bob029 | Kuso Oishii;Shop the LEGO Bikini Bottom Ice Cream Vendor (bob029). A vibrant, retired-style addition to any SpongeBob SquarePants collection. Perfect for collectors and adult fans of the series.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Minifig;2026-03-09 01:03:20.296514+00;;;;;;;;;;;;;
4bf70068-fa9c-4242-b4b2-654b39232cea;5007090-1;Retro Space Logo Cap;Gear;Clothing;;;2022;active;;;;2026-03-07 16:01:38.30341+00;2026-03-10 01:01:54.346948+00;2022-03-01;;;;;;;;;;;;;;;"If you don't recognise this logo, you’re in the wrong shop.
Ground control to your wardrobe: it’s time to upgrade.";"Stop pretending your collection is purely for the sake of 'fine art' and admit you’ve been chasing the Classic Space high since the late seventies. This isn't just another piece of swag; it's a badge of honour for the elite who know that Blue, Yellow, and Red were the only colours that ever mattered. Boasting that iconic gold planet and red rocket, this cap turns your obsession into a sartorial statement that actually carries some weight. It’s a clean, understated nod to the golden era of intergalactic exploration, designed for those who prefer their nostalgia with a side of modern sophistication. Whether you’re hiding a bad hair day or simply want to signal your superior taste to fellow builders, this is the definitive headwear for the refined spaceman. Look the part without saying a single word.";Secure the crown and let them know exactly where your loyalties lie.;"• Official LEGO VIP exclusive merchandise featuring the legendary 1978 space aesthetic.
• Embroidered Classic Space logo for a tactile, premium finish that outlasts cheap prints.
• Adjustable fit ensures it sits perfectly on your head while you judge other people's builds.
• The ultimate low-key flex for the collector who values heritage over flashiness.";LEGO Retro Space Logo Cap (5007090-1) | Classic Space Apparel | Kuso Oishii;Shop the LEGO Retro Space Logo Cap (5007090-1) at Kuso Oishii. Own the iconic Classic Space aesthetic with this premium embroidered cap. Perfect for LEGO collectors and vintage space fans. Global shipping available. Limited edition VIP heritage gear for the discerning adult fan of LEGO.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Gear;2026-03-10 01:01:54.346948+00;;;;promotional;;;;;;;;;
0d3420c2-79f1-457b-8baf-8037de08137a;col081;Classic Alien Minifig (col081);;;;;;active;;;;2026-03-07 19:57:22.653598+00;2026-03-08 09:18:47.417338+00;;;;;;;;;;;;;;;;The truth isn't out there. It’s right here, and it’s arguably much more judgmental.;"Stop looking at the stars and start looking at your display shelf. The Classic Alien minifigure is a masterclass in retro-futurism, ditching the complex layers of modern themes for a silhouette that screams mid-century science fiction. With those void-black eyes and a cranium designed for superior intellect, this isn't just a plastic toy; it is a nod to every late-night b-movie that kept you awake as a kid. Whether he is infiltrating your city layout or conducting questionable experiments on your other figures, his presence is undeniable. He represents the era when space was terrifying, sleek, and slightly lime-green. Don't let your collection remain Earth-bound when you can add a touch of cosmic menace to the ranks. It is time to embrace the invasion before they decide you are the one worth probing.";Secure your extraterrestrial specimen now.;"• Sinister oversized black eyes for maximum gaze-locking potential.
• Classic grey and green aesthetic that defines retro sci-fi.
• Highly sought-after Collectible Minifigures Series 6 icon.
• A must-have for space historians and b-movie aficionados.";LEGO Classic Alien Minifigure col081 - Series 6 Space Collectible;Shop the LEGO Classic Alien Minifigure col081 from Collectible Minifigures Series 6. A retro-themed extraterrestrial perfect for sci-fi collectors and space displays. Fast shipping available.;464736d3-8ea2-45a9-9f90-95938d172080;;;;;;;;;;;;;;;;
bdcb9692-b45c-4cb1-a0bc-b59811115b42;col123;Vampire Bat (col123);;;;;;active;;;;2026-03-07 19:58:02.764552+00;2026-03-08 09:23:12.764305+00;;;;;;;;;;;;;;;;Because your haunted castle looks like a retirement home without some real nocturnal muscle.;"Stop settling for generic ghouls and introduce some actual menace to your display shelf. The Vampire Bat (col123) is exactly what happens when your collection stops being polite and starts getting interesting. This isn't just another plastic creature; it’s a masterclass in gothic aesthetics and sharp-winged silhouette. Whether he’s lurking in the rafters of a modular haunted house or leading a nocturnal raid on your peaceful town square, he brings an undeniable edge that separates the serious collectors from the casual hobbyists. The printing is crisp, the attitude is palpable, and the display presence is massive for a figure of this scale. It’s dark, it’s moody, and it’s arguably the most charismatic flyer to ever grace a baseplate. Don’t wait for the sun to go down on this opportunity.";Add this blood-sucker to your collection now.;"• Official LEGO Collectible Minifigure col123
• Intricate wing detailing and gothic aesthetic
• Perfect for horror and monster-themed displays";LEGO Vampire Bat (col123) Minifigure - Kuso Oishii;Shop the LEGO Vampire Bat (col123) Collectible Minifigure at Kuso Oishii. Elevate your horror display with this iconic gothic creature. Sharp printing and dark aesthetics for the serious collector. Authentic LEGO col123 in active status. Add this blood-thirsty legend to your collection today and dominate the night.;464736d3-8ea2-45a9-9f90-95938d172080;;;;;;;;;;;;;;;;
9c070013-9c54-449f-999a-0ed6780e84a8;A2164;Apple 30W USB-C Power Adaptor;;;;;;active;;;;2026-03-07 16:02:48.394836+00;2026-03-07 20:41:31.112249+00;;;;;;;;;;;;;;;;Quit flirting with fire hazards and give your tech the professional-grade voltage it actually deserves.;Stop pretending that third-party knock-off isn't cooking your battery from the inside out. The Apple 30W USB-C Power Adaptor is the clinical, minimalist solution for anyone who actually values their hardware. It offers that specific, heavy-duty reliability that only comes from first-party engineering, delivering fast, efficient power delivery without the drama. Whether you are juicing up an iPad Pro at your workstation or giving your MacBook Air the lifeblood it requires to survive another midnight session, this brick does the job with cold, quiet efficiency. It’s compact enough to slide into a tech pouch but powerful enough to ensure you aren't tethered to a wall for longer than absolutely necessary. Own the authentic standard and stop rolling the dice with inferior voltage.;Upgrade your charging kit before your gear dies in the dark.;"• Genuine Apple engineering for guaranteed hardware compatibility.
• Optimally designed for MacBook Air and iPad Pro high-speed charging.
• Global voltage support for the discerning international traveller.
• Sturdy USB-C interface built for thousands of plug-in cycles.";Apple 30W USB-C Power Adaptor A2164 | Genuine Fast Charger | Kuso Oishii;Shop the genuine Apple 30W USB-C Power Adaptor (A2164) at Kuso Oishii. Fast, reliable charging for MacBook Air, iPad Pro, and iPhone. Don't settle for knock-offs when your premium hardware is on the line. Compact design, massive performance. Active stock available for immediate dispatch to serious collectors and power users.;464736d3-8ea2-45a9-9f90-95938d172080;Apple;Other;;;;;;;;;;;;;;
2eff5cb3-0a4d-435d-96cb-92305733fe3a;col169;Holiday Elf;Seasonal;Christmas;;;2021;retired;;;;2026-03-07 16:02:14.102011+00;2026-03-09 01:03:22.389498+00;;;2023-12-31;;;;;;;;;;;;LEGO Design Team;"The North Pole doesn't run on magic; it runs on this guy's caffeine-induced mania.
Meet the only workshop employee who hasn't filed a grievance yet.";"Stop pretending your winter village display is complete without the proper labour force to run it. This isn't some generic festive filler; it’s a calculated strike of holiday nostalgia wrapped in a green tunic. While other collectors settle for mismatched accessories, you know the value of a pristine Series 11 standout. He carries the weight of the North Pole on his tiny shoulders and a wrapped gift that’s probably better than anything you’ll actually receive this year. Whether he’s plotting a workshop coup or just standing there looking suspiciously cheerful, his presence adds a necessary layer of authentic elven charm to your shelf. He is the bridge between whimsical decor and serious investment. Own the holiday spirit without the saccharine bullshit.";Secure this festive little bastard for your collection before the season ends.;"• Features the iconic pointed ears and signature green holiday hat.
• Includes a meticulously printed gift box accessory for maximum display value.
• Released as part of the highly sought-after Collectible Minifigures Series 11.
• Perfect for integrating into high-end Winter Village dioramas or standalone displays.";LEGO Holiday Elf Minifigure col169 - Series 11 Collectible | Kuso Oishii;Add the authentic LEGO col169 Holiday Elf from Collectible Minifigures Series 11 to your collection. Featuring a signature green outfit and gift accessory, this retired-style icon is essential for serious Winter Village builders. Shop Kuso Oishii for premium LEGO minifigures and fast shipping.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Minifig;2026-03-09 01:03:22.389498+00;;;1;;;;;;;;;;
11e79fcc-2a2b-4632-8aee-eb5d24e4fc6b;col121;Fairy (col121);;;;;;active;;;;2026-03-07 19:57:27.929785+00;2026-03-08 09:19:47.682143+00;;;;;;;;;;;;;;;;"Because your collection is currently lacking a certain winged lethality.
Small, sharp, and significantly more magical than you.";"Forget the delicate nonsense you read in storybooks; this Fairy (col121) is for the serious collector who understands that even the smallest addition can shift the entire energy of a display. Released as part of the Collectible Minifigures Series 8, she brings a sharp, ethereal aesthetic that cuts through the mundane. Whether she is patrolling your enchanted forest or acting as a high-concept centerpiece in a modern MOC, her design bridges the gap between classic whimsy and collector-grade sophistication. She does not just sit there looking pretty; she commands the shelf with a silent, winged authority that says you know exactly what you are doing with your inventory. Secure this piece of Series 8 history and stop pretending your shelf is complete without a bit of supernatural backup.";Add some magic to your lineup before she flies.;"• Official LEGO Collectible Minifigures Series 8 release.
• Distinctive translucent wing element for premium display.
• Highly sought-after character (col121) for completionists.
• Essential addition to any fantasy or CMF subtheme.";LEGO Fairy (col121) Collectible Minifigures Series 8 | Kuso Oishii;Shop the LEGO Fairy (col121) from Collectible Minifigures Series 8. A must-have for serious adult collectors, this authentic CMF Series 8 figure features iconic wings and exquisite detailing. Perfect for fantasy displays and completionists looking to round out their LEGO Minifigure collection with a classic touch of magic. Secure yours at Kuso Oishii.;464736d3-8ea2-45a9-9f90-95938d172080;;;;;;;;;;;;;;;;
9875b66b-c723-4a07-937a-5beb5ba8a79a;5007089-1;Vintage-style Octan Cap;Gear;Clothing;;;2022;active;;;;2026-03-07 16:01:38.688277+00;2026-03-10 01:01:55.636816+00;2022-03-01;;;;;;;;;;;;;;;The boardrooms of Octan called. They want their dignity back, and you're wearing it.;"Stop pretending your modern headwear has soul and slide into something that actually commands respect at the bricks-and-mortar meetups. This is the 5007089-1 Vintage Octan Cap, a piece of wearable nostalgia that hits harder than a full tank of high-octane fuel. It carries that iconic red, green, and white racing livery without looking like you’re trying too hard to relive your 1992 childhood. Crafted from breathable cotton with an adjustable strap that actually stays put, this isn't just a promotional gimcrack; it's a sophisticated nod to the greatest fictional energy conglomerate to ever dominate a plastic skyline. It’s understated, authentic, and carries the kind of quiet authority that only a true collector recognises across a crowded room. Wear it correctly or don't wear it at all.";Grab your slice of Octan history before the fuel runs dry.;"• Official LEGO 5007089-1 merchandise released as a timeless tribute to the Octan racing legacy.
• Constructed from high-quality 100% breathable cotton for a comfortable, structured fit.
• Features an adjustable strap with a metal slider to ensure a precise fit for any adult collector.
• Emblazoned with the legendary Octan logo in vibrant, high-stitch embroidery.";LEGO 5007089-1 Vintage Octan Cap | Retro Racing Apparel | Kuso Oishii;Shop the LEGO Vintage Octan Cap 5007089-1 at Kuso Oishii. A premium, adjustable cotton cap featuring the iconic retro Octan racing logo for adult collectors and LEGO enthusiasts. High-quality embroidery meets vintage style in this must-have wearable collectible. Secure yours today and represent the classic Octan legacy with confidence.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Gear;2026-03-10 01:01:55.636816+00;;;;promotional;;;;;;;;;
4244ce81-a4c4-4c09-a022-723ea2f0a7e7;60304-1;Road Plates;City;Traffic;112;17.99;2021;active;;;;2026-03-07 16:01:32.0951+00;2026-03-10 01:00:13.325154+00;2021-01-02;;;15.79;12.63;10.26;7.9;;23.33;;;;;;;"Quit leaving your City infrastructure to chance.
The 60304 Road Plates are the only way to stop your modulars from looking like a property developer's fever dream.";"Stop pretending your meticulously built modulars exist in a void. Your City deserves more than the cold, hard surface of a dining table or a dusty shelf. Set 60304-1 is the connective tissue for your entire collection, providing the literal foundation for every high-speed chase and morning commute you envision. This isn't just a handful of plastic squares; it is the difference between a random assortment of buildings and a living, breathing metropolis. With glow-in-the-dark streetlights that add a touch of late-night menace and customisable traffic signals to direct the chaos, you finally have the power to dictate the flow of your world. It is modular, it is essential, and frankly, your minifigures are tired of walking on air. Build the infrastructure they deserve before the gridlock becomes permanent.";Lay the groundwork for your urban empire today.;"• Modular street system designed for seamless City expansion and customisation.
• Includes glow-in-the-dark streetlamp elements for atmospheric night-time displays.
• Features integrated traffic lights, road signs, and greenery to enhance realism.
• Standardised connection points allow for easy integration with existing LEGO buildings.";LEGO 60304 City Road Plates - Expand Your Modular Street Layout;Upgrade your LEGO City with the 60304 Road Plates set. Featuring glow-in-the-dark streetlights, traffic signals, and modular connectivity, this 112-piece set is the essential foundation for any serious collector's urban layout. Build realistic streets, crosswalks, and intersections to bring your display to life. Perfect for connecting modular buildings and expansion sets. Shop now.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:13.325154+00;673419339155;5702016912289;0;;;;;;;;;;
ac0d3881-0be3-4d4b-9d94-52980f379e2a;LC-CI-GP-DT;Le Creuset Cast Iron Grill Pan - Deep Teal;;;;;;active;;;;2026-03-07 16:03:19.518321+00;2026-03-07 20:43:38.354058+00;;;;;;;;;;;;;;;;"Professional searing for people who take their dinner more seriously than their careers.
Serious iron for serious heat.";"Stop playing around with flimsy non-stick rubbish and start cooking like you actually give a damn. This Le Creuset Cast Iron Grill Pan is the heavy-duty solution for those who demand restaurant-quality char without leaving the house. Finished in a menacingly sophisticated Deep Teal, this isn't just a pan; it’s a lifetime commitment to better protein. The integrated ridges allow fat to drain away while imparting those essential, professional sear marks that scream competence. It’s heavy, it’s unapologetic, and it retains heat better than your last grudge. Whether you’re torching a ribeye or charring seasonal greens, this piece of French-made weaponry provides the thermal mass required to get the job done right. It’s time to stop simmering and start searing.";Upgrade your kitchen arsenal and sear with intent.;"• Signature Deep Teal enamel finish for superior aesthetics and durability
• High-ridge interior for authentic grill marks and healthier fat drainage
• Exceptional heat retention and distribution typical of premium cast iron
• Dual pour spouts designed for drip-free fat disposal and serving";Le Creuset Cast Iron Grill Pan - Deep Teal (LC-CI-GP-DT) | Kuso Oishii;Shop the Le Creuset LC-CI-GP-DT Cast Iron Grill Pan in Deep Teal. Professional-grade searing, iconic French craftsmanship, and lifetime durability for the discerning home chef. Buy now.;464736d3-8ea2-45a9-9f90-95938d172080;Le Creuset;Other;;;;;;;;;;;;;;
c4e6086d-5c2e-4da2-9d72-a91dae0ee155;212502-1;Batcopter (212502-1.1);;;;;;active;;;;2026-03-07 19:57:17.098638+00;2026-03-08 09:18:23.771124+00;;;;;;;;;;;;;;;;"Because driving is for people who aren't being hunted by a billionaire.
Rule the Gotham skyline without saying a word.";"Stop pretending your shelf is complete without the brooding silhouette of the Dark Knight's favourite aerial asset. This isn't just a toy; it's a statement of air superiority for the collector who knows that Gotham looks better from several hundred feet up. The 212502-1 delivers that signature brutalist aesthetic we expect from Wayne Tech, stripped of any neon distractions and focused entirely on the hunt. Whether you are staging a high-altitude intercept or simply letting the black-on-black profile dominate your display, this Batcopter demands respect. It is a compact masterclass in intimidation, proving that sometimes the best things come in small, lethal-looking packages. Grab one before the shadows reclaim it and leave your collection grounded in mediocrity.";Add this tactical bird to your arsenal now.;"• Official LEGO DC Super Heroes foil pack release
• Authentic Batcopter silhouette with rotating rotors
• Compact tactical design perfect for desk or shelf display
• Essential addition to any Gotham City vehicle collection";LEGO 212502-1 Batcopter | DC Super Heroes Mini Build | Kuso Oishii;Secure the LEGO DC Super Heroes Batcopter (212502-1). A sleek, tactical aerial build for serious collectors and Batman fans. High-quality mini-scale display piece. Shop now at Kuso Oishii.;464736d3-8ea2-45a9-9f90-95938d172080;;;;;;;;;;;;;;;;
f8aa66d9-dcb5-4679-9b00-ee06c1bafce7;col078;Egyptian Queen Minifig (col078);;;;;;active;;;;2026-03-07 19:57:26.212468+00;2026-03-08 09:19:36.29244+00;;;;;;;;;;;;;;;;"Walk like an Egyptian or just admit you’re a peasant.
This isn't a toy; it’s a dynasty in the palm of your hand.";"Forget the dusty museum relics and the bargain-bin myths. The Egyptian Queen from Collectable Minifigures Series 5 is the peak of plastic sovereign elegance. She doesn't just sit on a shelf; she commands the entire shelf from her gold-printed throne of superiority. With a level of detail that makes other historical figures look like unpainted prototypes, she brings an air of ancient authority to any display. Whether you are building a sprawling desert monument or just need someone to look down upon your lesser minifigures with a gaze of cold, royal indifference, she is the only choice. This is the gold standard for your collection, literal and metaphorical. Don't let her empire fall into someone else's hands while you hesitate over the details. Use your head for once.";Add royalty to your collection today.;"• Official Collectable Minifigures Series 5 release
• Distinctive Egyptian headdress and gold detailing
• Highly sought-after historical character profile
• Essential addition for serious LEGO collectors";LEGO Egyptian Queen Minifig col078 | Collectable Minifigures Series 5;Own the LEGO Egyptian Queen Minifig col078 from Collectable Minifigures Series 5. High-quality historical detail for serious adult collectors. Secure your piece of ancient royalty now.;464736d3-8ea2-45a9-9f90-95938d172080;;;;;;;;;;;;;;;;
579633b6-6527-4842-8ae7-b78cc70953dc;cty0302;Firefighter (cty0302);;;;;;active;;;;2026-03-07 19:57:28.753954+00;2026-03-08 09:19:56.364092+00;;;;;;;;;;;;;;;;Because your plastic metropolis is one stray match away from a catastrophic insurance claim.;"Stop pretending your city is safe while half the skyline is made of flammable plastic and your emergency services are understaffed. This Firefighter (cty0302) isn’t here to rescue a cat from a tree; he’s the thin yellow line between your meticulous modular display and a total suburban meltdown. Clad in high-visibility reflective gear with that signature silver-striped helmet, he brings a level of professionalism that your haphazardly placed civilian minifigures desperately lack. Whether he’s manning a heavy-duty ladder truck or standing guard at the station, his presence suggests you actually have your shit together. He is the quintessential city essential, a stoic professional who knows that in a world built of bricks, everything eventually burns. Every serious urban layout needs a backbone—this is yours.";Add this civil servant to your ranks now.;"• Official LEGO City emergency services specialist.
• Classic silver-striped fire helmet and visor.
• High-visibility reflective uniform print.";LEGO Firefighter Minifigure (cty0302) | City Emergency Services;Secure your LEGO City with the cty0302 Firefighter minifigure. This essential emergency services specialist features a signature reflective uniform and protective gear, making it a must-have for serious urban collectors and modular builders looking for authentic civil service presence. Shop genuine LEGO minifigures at Kuso Oishii for premium quality and collector-grade service.;464736d3-8ea2-45a9-9f90-95938d172080;;;;;;;;;;;;;;;;
9326e1fc-1fd3-4f37-b6db-bb45faf81675;6556130E9985A_Black;Sakura Cherry Blossom Pink Koi Tote (Black);;;;;;active;;;;2026-03-09 15:53:46.452138+00;2026-03-09 15:53:46.452138+00;;;;;;;;;;;;;;;;;;;;;;464736d3-8ea2-45a9-9f90-95938d172080;;;;;;;;;;;;;;;;
b5ffb66d-146c-4fd5-a6ad-09fe7b001c20;654928EE96B3C_4533;T-Rex Zen Tote Bag (Black);;;;;;active;;;;2026-03-09 15:54:01.32496+00;2026-03-09 15:54:01.32496+00;;;;;;;;;;;;;;;;;;;;;;464736d3-8ea2-45a9-9f90-95938d172080;;;;;;;;;;;;;;;;
f9f5f09e-00b0-47d8-8ca2-ad507c4bc677;6473A015;Canon EF 75-300mm f/4-5.6 III Lens (6473A015);;;;;;active;;;;2026-03-07 19:57:21.180848+00;2026-03-08 09:18:36.236305+00;;;;;;;;;;;;;;;;"Stop squinting from the sidelines.
Get the reach your kit lens is too cowardly to provide.";Stop choking your sensor with mediocre kit glass and give your shots the reach they actually deserve. The Canon EF 75-300mm f/4-5.6 III is the definitive telephoto gateway for those who understand that distance shouldn't compromise a sharp narrative. Ideal for capturing everything from distant street scenes to stadium-level details, this lens offers a lightweight build that won't give you a hernia during a day-long shoot. It is a workhorse in every sense, delivering the compression you need to make your subjects pop against a creamy background. Whether you are stalking the sidelines or shooting urban decay from across the road, this lens provides the focal versatility that separates the casual snappers from the serious collectors of moments. It is unpretentious, effective, and ready to get to work.;Upgrade your glass and stop making excuses.;"• Versatile 75-300mm focal range for superior reach.
• Lightweight compact design for all-day portability.
• Optimised coatings to reduce flare and ghosting.
• Compatible with full-frame and APS-C Canon DSLRs.";Canon EF 75-300mm f/4-5.6 III Lens (6473A015) | Kuso Oishii;Enhance your photography with the Canon EF 75-300mm f/4-5.6 III telephoto zoom lens. Perfect for sport, wildlife, and portraiture, this lightweight EF mount lens delivers impressive reach and superb image quality for Canon DSLR users. Shop this essential 6473A015 lens at Kuso Oishii and capture the detail you've been missing. Active retirement status ensures long-term reliability.;464736d3-8ea2-45a9-9f90-95938d172080;;;;;;;;;;;;;;;;
